"word","count","nextWord","phrase"
"celebrate her",4,"her","celebrate"
"put at",4,"at","put"
"no drama",4,"drama","no"
"a friends",4,"friends","a"
"to indy",4,"indy","to"
"this dumb",4,"dumb","this"
"by popular",4,"popular","by"
"thing not",4,"not","thing"
"harry reid",4,"reid","harry"
"steeped in",4,"in","steeped"
"two stars",4,"stars","two"
"brut champagne",4,"champagne","brut"
"baked bread",4,"bread","baked"
"pear and",4,"and","pear"
"grip and",4,"and","grip"
"white pepper",4,"pepper","white"
"finish of",4,"of","finish"
"she wondered",4,"wondered","she"
"killing and",4,"and","killing"
"prohibited by",4,"by","prohibited"
"rock hall",4,"hall","rock"
"for cutting",4,"cutting","for"
"role they",4,"they","role"
"with community",4,"community","with"
"speed is",4,"is","speed"
"coach rick",4,"rick","coach"
"its system",4,"system","its"
"would re",4,"re","would"
"months back",4,"back","months"
"that's amazing",4,"amazing","that's"
"done too",4,"too","done"
"she probably",4,"probably","she"
"broncos in",4,"in","broncos"
"debate whether",4,"whether","debate"
"spoon i",4,"i","spoon"
"networks on",4,"on","networks"
"is talk",4,"talk","is"
"normal things",4,"things","normal"
"basement with",4,"with","basement"
"of philadelphia",4,"philadelphia","of"
"and grind",4,"grind","and"
"angel in",4,"in","angel"
"guy if",4,"if","guy"
"bears the",4,"the","bears"
"train the",4,"the","train"
"for progress",4,"progress","for"
"north avenue",4,"avenue","north"
"rt meet",4,"meet","rt"
"release show",4,"show","release"
"same token",4,"token","same"
"agreed the",4,"the","agreed"
"anything no",4,"no","anything"
"german shepard",4,"shepard","german"
"new new",4,"new","new"
"playing all",4,"all","playing"
"field at",4,"at","field"
"route for",4,"for","route"
"them ready",4,"ready","them"
"my news",4,"news","my"
"else did",4,"did","else"
"cannot go",4,"go","cannot"
"by parents",4,"parents","by"
"up can",4,"can","up"
"the persistent",4,"persistent","the"
"sponsor of",4,"of","sponsor"
"delete from",4,"from","delete"
"number from",4,"from","number"
"hospital is",4,"is","hospital"
"home sick",4,"sick","home"
"need em",4,"em","need"
"at they",4,"they","at"
"begged for",4,"for","begged"
"an win",4,"win","an"
"almost back",4,"back","almost"
"stop listening",4,"listening","stop"
"comedy is",4,"is","comedy"
"like standing",4,"standing","like"
"old kid",4,"kid","old"
"listens to",4,"to","listens"
"twitter that",4,"that","twitter"
"no show",4,"show","no"
"a patent",4,"patent","a"
"bad with",4,"with","bad"
"polls are",4,"are","polls"
"honest but",4,"but","honest"
"bald head",4,"head","bald"
"balls at",4,"at","balls"
"job your",4,"your","job"
"short amount",4,"amount","short"
"a coincidence",4,"coincidence","a"
"coincidence i",4,"i","coincidence"
"pain from",4,"from","pain"
"and x",4,"x","and"
"of designers",4,"designers","of"
"answer when",4,"when","answer"
"is contingent",4,"contingent","is"
"jose state",4,"state","jose"
"researchers say",4,"say","researchers"
"the spy",4,"spy","the"
"for dance",4,"dance","for"
"play from",4,"from","play"
"twitter follow",4,"follow","twitter"
"different then",4,"then","different"
"pastor and",4,"and","pastor"
"final exams",4,"exams","final"
"wherever i",4,"i","wherever"
"it's stupid",4,"stupid","it's"
"so empty",4,"empty","so"
"him i'd",4,"i'd","him"
"a port",4,"port","a"
"other party",4,"party","other"
"your sight",4,"sight","your"
"getting drunk",4,"drunk","getting"
"friends now",4,"now","friends"
"state basketball",4,"basketball","state"
"nfl commissioner",4,"commissioner","nfl"
"if new",4,"new","if"
"as interim",4,"interim","as"
"staff who",4,"who","staff"
"steal from",4,"from","steal"
"and attempt",4,"attempt","and"
"the horrors",4,"horrors","the"
"have literally",4,"literally","have"
"parole board",4,"board","parole"
"i treat",4,"treat","i"
"meet as",4,"as","meet"
"trend and",4,"and","trend"
"still funny",4,"funny","still"
"no never",4,"never","no"
"become obsessed",4,"obsessed","become"
"having issues",4,"issues","having"
"shown his",4,"his","shown"
"boon for",4,"for","boon"
"was serious",4,"serious","was"
"bathroom floor",4,"floor","bathroom"
"rt of",4,"of","rt"
"an architect",4,"architect","an"
"research fellow",4,"fellow","research"
"survivors of",4,"of","survivors"
"courts are",4,"are","courts"
"his equally",4,"equally","his"
"their shoulders",4,"shoulders","their"
"more critical",4,"critical","more"
"census data",4,"data","census"
"is released",4,"released","is"
"sided with",4,"with","sided"
"that involved",4,"involved","that"
"start before",4,"before","start"
"two home",4,"home","two"
"earlier when",4,"when","earlier"
"of secrets",4,"secrets","of"
"people liked",4,"liked","people"
"have whatever",4,"whatever","have"
"jason is",4,"is","jason"
"your event",4,"event","your"
"have fresh",4,"fresh","have"
"new posts",4,"posts","new"
"what just",4,"just","what"
"look ahead",4,"ahead","look"
"from guys",4,"guys","from"
"that cares",4,"cares","that"
"one email",4,"email","one"
"or hours",4,"hours","or"
"up towards",4,"towards","up"
"not flying",4,"flying","not"
"miles this",4,"this","miles"
"were safe",4,"safe","were"
"by mary",4,"mary","by"
"absolutely fantastic",4,"fantastic","absolutely"
"bowl sunday",4,"sunday","bowl"
"easy just",4,"just","easy"
"top form",4,"form","top"
"doo doo",4,"doo","doo"
"in combat",4,"combat","in"
"too haha",4,"haha","too"
"a nude",4,"nude","a"
"on train",4,"train","on"
"nursery rhyme",4,"rhyme","nursery"
"for japan",4,"japan","for"
"life she's",4,"she's","life"
"was criticized",4,"criticized","was"
"these tough",4,"tough","these"
"men or",4,"or","men"
"or women",4,"women","or"
"valley which",4,"which","valley"
"instruction in",4,"in","instruction"
"male infertility",4,"infertility","male"
"of wills",4,"wills","of"
"very heavy",4,"heavy","very"
"treasure hunt",4,"hunt","treasure"
"bullet that",4,"that","bullet"
"ended that",4,"that","ended"
"or monday",4,"monday","or"
"monday october",4,"october","monday"
"rental rates",4,"rates","rental"
"brought you",4,"you","brought"
"aren't on",4,"on","aren't"
"ways are",4,"are","ways"
"am much",4,"much","am"
"often found",4,"found","often"
"under attack",4,"attack","under"
"attack from",4,"from","attack"
"on someone's",4,"someone's","on"
"year ever",4,"ever","year"
"your answers",4,"answers","your"
"hour break",4,"break","hour"
"sweatshirt and",4,"and","sweatshirt"
"no heat",4,"heat","no"
"back where",4,"where","back"
"roman numerals",4,"numerals","roman"
"which featured",4,"featured","which"
"of council",4,"council","of"
"big f",4,"f","big"
"met for",4,"for","met"
"goes there",4,"there","goes"
"the sock",4,"sock","the"
"new store",4,"store","new"
"to buffalo",4,"buffalo","to"
"my commute",4,"commute","my"
"work anymore",4,"anymore","work"
"the programming",4,"programming","the"
"don't speak",4,"speak","don't"
"ticket and",4,"and","ticket"
"staff meeting",4,"meeting","staff"
"meeting as",4,"as","meeting"
"bon appetit",4,"appetit","bon"
"animal welfare",4,"welfare","animal"
"have bad",4,"bad","have"
"a k",4,"k","a"
"a grudge",4,"grudge","a"
"out let",4,"let","out"
"friendship is",4,"is","friendship"
"on hiatus",4,"hiatus","on"
"the sponsor",4,"sponsor","the"
"the fights",4,"fights","the"
"the nightclub",4,"nightclub","the"
"prayers go",4,"go","prayers"
"infant mortality",4,"mortality","infant"
"in c",4,"c","in"
"his birth",4,"birth","his"
"inning when",4,"when","inning"
"rich history",4,"history","rich"
"conversation at",4,"at","conversation"
"im excited",4,"excited","im"
"can answer",4,"answer","can"
"gets even",4,"even","gets"
"tradition they",4,"they","tradition"
"manning the",4,"the","manning"
"don't tweet",4,"tweet","don't"
"big happy",4,"happy","big"
"outfits are",4,"are","outfits"
"for somebody",4,"somebody","for"
"to numb",4,"numb","to"
"what's ahead",4,"ahead","what's"
"bother with",4,"with","bother"
"wine the",4,"the","wine"
"at ur",4,"ur","at"
"i'm laughing",4,"laughing","i'm"
"in terminal",4,"terminal","in"
"t in",4,"in","t"
"between what",4,"what","between"
"so uncomfortable",4,"uncomfortable","so"
"jersey is",4,"is","jersey"
"some inspiration",4,"inspiration","some"
"family by",4,"by","family"
"can better",4,"better","can"
"you ran",4,"ran","you"
"of italian",4,"italian","of"
"cypress trees",4,"trees","cypress"
"first save",4,"save","first"
"jekyll and",4,"and","jekyll"
"were horrible",4,"horrible","were"
"half it",4,"it","half"
"and attorney",4,"attorney","and"
"soho house",4,"house","soho"
"and name",4,"name","and"
"a j",4,"j","a"
"j is",4,"is","j"
"it's wednesday",4,"wednesday","it's"
"to james",4,"james","to"
"donate their",4,"their","donate"
"since starting",4,"starting","since"
"and grandparents",4,"grandparents","and"
"meantime i'm",4,"i'm","meantime"
"star has",4,"has","star"
"heading over",4,"over","heading"
"eating their",4,"their","eating"
"lead by",4,"by","lead"
"by hitting",4,"hitting","by"
"some well",4,"well","some"
"what team",4,"team","what"
"the potomac",4,"potomac","the"
"obviously it",4,"it","obviously"
"or improve",4,"improve","or"
"shoulder i",4,"i","shoulder"
"and dip",4,"dip","and"
"fight this",4,"this","fight"
"this until",4,"until","this"
"my ideal",4,"ideal","my"
"an affiliate",4,"affiliate","an"
"affiliate of",4,"of","affiliate"
"some sales",4,"sales","some"
"focus the",4,"the","focus"
"day isn't",4,"isn't","day"
"dogs i",4,"i","dogs"
"music played",4,"played","music"
"the lorax",4,"lorax","the"
"its stock",4,"stock","its"
"at monday's",4,"monday's","at"
"stock was",4,"was","stock"
"democratic controlled",4,"controlled","democratic"
"legislation for",4,"for","legislation"
"the faa",4,"faa","the"
"commission will",4,"will","commission"
"its formal",4,"formal","its"
"be updating",4,"updating","be"
"january in",4,"in","january"
"yeah get",4,"get","yeah"
"standing to",4,"to","standing"
"his man",4,"man","his"
"their millions",4,"millions","their"
"service agent",4,"agent","service"
"favorite cities",4,"cities","favorite"
"pretty to",4,"to","pretty"
"single i",4,"i","single"
"the solo",4,"solo","the"
"draft the",4,"the","draft"
"principal in",4,"in","principal"
"developers have",4,"have","developers"
"next november",4,"november","next"
"to flesh",4,"flesh","to"
"health education",4,"education","health"
"for alleged",4,"alleged","for"
"common denominator",4,"denominator","common"
"archives of",4,"of","archives"
"my life's",4,"life's","my"
"follows back",4,"back","follows"
"phone would",4,"would","phone"
"my cake",4,"cake","my"
"in albany",4,"albany","in"
"be traveling",4,"traveling","be"
"could follow",4,"follow","could"
"game vs",4,"vs","game"
"with mexico",4,"mexico","with"
"day happy",4,"happy","day"
"a premier",4,"premier","a"
"works too",4,"too","works"
"hot sun",4,"sun","hot"
"twitter jail",4,"jail","twitter"
"great local",4,"local","great"
"by booth",4,"booth","by"
"needs lots",4,"lots","needs"
"at months",4,"months","at"
"mystery to",4,"to","mystery"
"haven't given",4,"given","haven't"
"wednesday while",4,"while","wednesday"
"equipment in",4,"in","equipment"
"be informed",4,"informed","be"
"squad that",4,"that","squad"
"long distances",4,"distances","long"
"the boom",4,"boom","the"
"best director",4,"director","best"
"rock group",4,"group","rock"
"been affected",4,"affected","been"
"race should",4,"should","race"
"unite and",4,"and","unite"
"good getting",4,"getting","good"
"bring his",4,"his","bring"
"that's some",4,"some","that's"
"of tom",4,"tom","of"
"anything half",4,"half","anything"
"future ahead",4,"ahead","future"
"in kentucky",4,"kentucky","in"
"a multiple",4,"multiple","a"
"a failing",4,"failing","a"
"its right",4,"right","its"
"ramble on",4,"on","ramble"
"cream was",4,"was","cream"
"in nice",4,"nice","in"
"finale the",4,"the","finale"
"me sir",4,"sir","me"
"you carry",4,"carry","you"
"you laughing",4,"laughing","you"
"really dont",4,"dont","really"
"a jump",4,"jump","a"
"say let's",4,"let's","say"
"remove it",4,"it","remove"
"minutes till",4,"till","minutes"
"jennifer hudson",4,"hudson","jennifer"
"wished for",4,"for","wished"
"new blood",4,"blood","new"
"minute after",4,"after","minute"
"w on",4,"on","w"
"joining me",4,"me","joining"
"around again",4,"again","around"
"early tonight",4,"tonight","early"
"best i've",4,"i've","best"
"body my",4,"my","body"
"good bro",4,"bro","good"
"xbox live",4,"live","xbox"
"seeing new",4,"new","seeing"
"years together",4,"together","years"
"mean she",4,"she","mean"
"sending your",4,"your","sending"
"of allegiance",4,"allegiance","of"
"and dine",4,"dine","and"
"usually on",4,"on","usually"
"good until",4,"until","good"
"at thanks",4,"thanks","at"
"ya the",4,"the","ya"
"enjoys the",4,"the","enjoys"
"steamed broccoli",4,"broccoli","steamed"
"before as",4,"as","before"
"a gut",4,"gut","a"
"be anyone",4,"anyone","be"
"on current",4,"current","on"
"error by",4,"by","error"
"up five",4,"five","up"
"student achievement",4,"achievement","student"
"state agency",4,"agency","state"
"brown of",4,"of","brown"
"qualifications and",4,"and","qualifications"
"the sometimes",4,"sometimes","the"
"dance company",4,"company","dance"
"big c",4,"c","big"
"on bbc",4,"bbc","on"
"great outdoors",4,"outdoors","great"
"really neat",4,"neat","really"
"arizona has",4,"has","arizona"
"a screaming",4,"screaming","a"
"we'll win",4,"win","we'll"
"of claire",4,"claire","of"
"has us",4,"us","has"
"teach him",4,"him","teach"
"shale gas",4,"gas","shale"
"surroundings and",4,"and","surroundings"
"this summer's",4,"summer's","this"
"downloaded it",4,"it","downloaded"
"and bit",4,"bit","and"
"bit into",4,"into","bit"
"is loyal",4,"loyal","is"
"material as",4,"as","material"
"are positive",4,"positive","are"
"interesting about",4,"about","interesting"
"don't underestimate",4,"underestimate","don't"
"seeing everyone",4,"everyone","seeing"
"times out",4,"out","times"
"anyway what",4,"what","anyway"
"places they",4,"they","places"
"empty but",4,"but","empty"
"the sabres",4,"sabres","the"
"improve my",4,"my","improve"
"skills at",4,"at","skills"
"offer free",4,"free","offer"
"intervention and",4,"and","intervention"
"not buy",4,"buy","not"
"be crushed",4,"crushed","be"
"my application",4,"application","my"
"camp to",4,"to","camp"
"al asiri",4,"asiri","al"
"missouri baptist",4,"baptist","missouri"
"baptist medical",4,"medical","baptist"
"trophy to",4,"to","trophy"
"potentially dangerous",4,"dangerous","potentially"
"saying but",4,"but","saying"
"stopped short",4,"short","stopped"
